date,time_utc,station_id,station_name,latitude,longitude,elevation_m,temperature_c,temperature_f,feels_like_c,dew_point_c,humidity_pct,pressure_station_hpa,pressure_sea_level_hpa,pressure_trend,wind_speed_kmh,wind_direction_deg,wind_direction_cardinal,wind_gust_kmh,visibility_km,cloud_cover_pct,cloud_ceiling_m,precipitation_type,precipitation_mm,snow_depth_cm,precipitation_prob_pct,uv_index,solar_radiation_wm2,weather_condition,weather_code,air_quality_index,pm2_5_ugm3,pm10_ugm3,ozone_ppb,no2_ppb,co_ppm,sunrise_utc,sunset_utc,daylight_hours,soil_temp_c,soil_moisture_pct,evapotranspiration_mm
2023-11-16,22:59,NYC001,New York - Central Park,40.7829,-73.9654,39,3.5,38.3,1.9,-12.9,18,1010.6,1015.3,falling,6.2,152,SSE,17.3,38.7,61,9000,none,0.0,0.0,27,0,0,Dust,108,183,47.8,80.7,65.7,46.5,2.05,07:00,17:00,10,1.6,16.5,5.28
2023-11-17,01:35,RDU001,Raleigh-Durham - Intl,35.8801,-78.788,132,5.0,41.0,0.7,-6.6,42,996.0,1011.8,rising,23.3,109,ESE,35.1,23.2,40,150,none,0.0,0.0,44,0,0,Mist,109,236,53.7,86.7,88.3,70.4,1.69,07:00,17:00,10,0.6,29.4,2.25
2023-11-17,02:09,STL001,St Louis - Lambert,38.7487,-90.37,172,-7.6,18.3,-15.4,-19.4,41,991.5,1012.0,steady,23.3,67,ENE,46.4,30.5,41,300,snow,0.0,9.1,43,0,0,Snow Showers,124,194,52.7,81.8,88.0,61.3,1.15,07:00,17:00,10,-10.2,38.1,3.24
2023-11-17,03:07,ANC001,Anchorage - Intl,61.1743,-149.9963,46,-5.7,21.7,-11.7,-15.3,52,1009.1,1014.6,rising rapidly,16.2,292,WNW,30.9,5.4,12,,none,0.0,0.0,44,0,0,Fog,105,65,18.6,31.1,68.1,17.0,1.83,07:00,17:00,10,-10.0,43.6,3.47
2023-11-17,06:56,IND001,Indianapolis - Intl,39.7173,-86.2944,248,3.3,37.9,-1.1,-13.5,16,979.8,1009.2,steady,20.0,314,NW,24.6,13.4,21,,rain,12.5,0.0,35,0,0.0,Heavy Rain,112,146,37.7,58.5,63.4,29.8,0.13,07:00,17:00,10,1.2,40.8,5.81
2023-11-17,08:18,DFW001,Dallas - Fort Worth,32.8998,-97.0403,182,13.6,56.5,13.6,1.8,41,993.8,1015.6,falling,13.3,130,SE,17.8,11.0,0,,none,0.0,0.0,69,4.8,433.9,Haze,106,14,0.1,9.3,66.0,38.1,0.69,07:00,17:00,10,9.6,14.9,1.93
2023-11-17,22:16,SEA001,Seattle - Sea-Tac,47.4502,-122.3088,137,-1.1,30.0,-5.4,-2.7,92,987.2,1003.4,rising,13.2,111,ESE,17.3,31.8,5,,none,0.0,0.0,12,0,0,Smoke,107,121,34.1,58.0,28.3,72.7,2.01,07:00,17:00,10,-4.5,50.9,0.15
2023-11-18,04:41,PDX001,Portland - Intl,45.5898,-122.5951,9,-1.2,29.8,-3.7,-15.4,29,1002.1,1003.2,falling rapidly,6.8,293,WNW,7.0,36.6,80,150,rain,39.8,0.0,7,0,0,Drizzle,113,293,71.3,116.1,24.3,40.7,2.48,07:00,17:00,10,-5.5,32.6,4.53
2023-11-18,05:40,MKE001,Milwaukee - Mitchell,42.9472,-87.8966,211,-0.0,32.0,-4.1,-14.0,30,976.3,1001.1,rising,13.4,39,NE,20.6,11.9,1,,none,0.0,0.0,63,0,0,Fog,105,135,34.7,57.8,32.2,47.4,0.53,07:00,17:00,10,-4.2,49.9,0.92
2023-11-18,11:50,PHX001,Phoenix - Sky Harbor,33.4373,-112.0078,337,13.3,55.9,13.3,5.9,63,976.5,1016.5,rising rapidly,19.5,298,WNW,32.8,18.4,38,6000,rain,1.8,0.0,44,7.4,729.8,Heavy Rain,112,28,9.0,16.7,14.4,64.2,0.84,07:00,17:00,10,10.8,5.7,2.56
2023-11-18,14:11,DEN001,Denver - Stapleton,39.7392,-104.9903,1609,1.0,33.8,-4.3,-6.6,62,832.1,1010.9,rising rapidly,22.2,330,NNW,45.9,34.8,20,,hail,40.2,0.0,14,9.3,877.4,Hail,140,71,20.1,29.7,64.8,22.5,2.85,07:00,17:00,10,-0.4,28.5,5.73
2023-11-18,17:42,IAH001,Houston - Hobby,29.6454,-95.2789,15,15.4,59.7,15.4,6.0,53,1016.0,1017.8,rising rapidly,17.5,172,S,37.5,35.3,99,,none,0.0,0.0,9,2.3,314.9,Mostly Clear,101,178,37.4,63.2,78.2,16.9,2.18,07:00,17:00,10,13.5,41.3,4.05
2023-11-19,00:35,ORD001,Chicago - O'Hare Area,41.9742,-87.9073,201,2.8,37.0,-0.3,-7.8,47,994.1,1018.2,steady,11.3,200,SSW,13.1,18.1,0,,rain,55.4,0.0,51,0,0,Light Rain,110,33,8.3,13.4,89.9,40.5,2.31,07:00,17:00,10,1.5,32.8,4.29
2023-11-19,09:32,SLC001,Salt Lake City - Intl,40.7884,-111.9778,1288,-4.6,23.7,-10.6,-18.0,33,851.9,995.0,falling,17.7,179,S,32.0,7.6,39,150,sleet,8.7,0.0,19,5.1,501.9,Ice Storm,133,194,48.1,75.8,67.1,69.3,2.56,07:00,17:00,10,-5.7,29.4,3.57
2023-11-19,11:45,CLE001,Cleveland - Hopkins,41.4117,-81.8498,245,7.1,44.8,5.3,-5.1,39,987.3,1016.5,falling rapidly,9.2,276,W,25.2,25.8,28,,none,0.0,0.0,63,8.1,774.8,Haze,106,81,21.9,35.9,42.7,10.1,2.54,07:00,17:00,10,5.9,16.5,1.91
2023-11-19,19:18,MCI001,Kansas City - Intl,39.2976,-94.7139,313,8.8,47.8,5.1,-1.6,48,974.5,1011.5,falling rapidly,29.4,335,NNW,34.6,12.9,91,,none,0.0,0.0,84,1.0,121.3,Haze,106,259,69.8,109.0,74.5,61.3,2.12,07:00,17:00,10,7.1,56.3,4.74
2023-11-19,20:26,MIA001,Miami - International,25.7959,-80.287,3,14.7,58.5,14.7,10.3,78,1014.0,1014.4,steady,17.7,247,WSW,25.6,25.3,12,,none,0.0,0.0,64,0,0.0,Mist,109,52,22.1,29.3,84.8,67.3,0.41,07:00,17:00,10,11.4,11.6,1.18
2023-11-19,22:35,ABQ001,Albuquerque - Intl Sunport,35.0402,-106.609,1619,-2.9,26.8,-7.3,-7.5,77,823.4,1001.6,rising,12.0,332,NNW,22.3,27.9,36,900,sleet,15.0,0.0,44,0,0,Sleet,130,215,49.8,82.9,51.3,73.5,0.72,07:00,17:00,10,-3.9,59.2,2.37
2023-11-20,01:20,BWI001,Baltimore - Washington,39.1754,-76.6684,46,-2.4,27.7,-10.7,-6.2,81,1006.2,1011.7,rising,41.2,232,SW,61.8,0.7,20,,none,0.0,0.0,76,0,0,Fog,105,91,17.0,23.2,52.1,51.5,1.75,07:00,17:00,10,-5.4,11.8,0.84
2023-11-20,02:28,DTW001,Detroit - Metro Wayne,42.2162,-83.3554,195,-4.3,24.3,-9.2,-16.5,39,988.7,1011.9,falling rapidly,12.6,148,SSE,29.5,20.8,0,,hail,57.3,0.0,93,0,0,Heavy Hail,141,132,36.3,57.2,43.5,42.1,1.86,07:00,17:00,10,-7.3,15.1,0.37
2023-11-20,03:11,SFO001,San Francisco - Intl,37.6213,-122.379,4,4.5,40.1,-0.5,-8.5,35,1014.6,1015.1,steady,28.7,277,W,49.9,21.5,4,,none,0.0,0.0,23,0,0,Mostly Clear,101,293,75.3,123.9,20.8,67.9,0.61,07:00,17:00,10,2.8,55.2,2.7
2023-11-20,16:41,TPA001,Tampa - Intl,27.9755,-82.5332,9,17.7,63.9,17.7,0.9,16,1015.7,1016.8,rising rapidly,10.3,251,WSW,26.7,22.1,75,6000,thunderstorm,9.7,0.0,77,4.3,488.6,Derecho,153,266,64.8,106.2,83.7,10.8,0.56,07:00,17:00,10,15.3,46.0,0.02
2023-11-20,21:09,LAS001,Las Vegas - McCarran,36.084,-115.1537,664,-2.9,26.8,-2.9,-16.5,32,934.7,1012.0,rising rapidly,1.0,243,WSW,1.0,35.6,3,,none,0.0,0.0,54,0,0,Overcast,104,172,44.3,73.9,69.5,29.1,1.68,07:00,17:00,10,-5.7,10.2,4.82
2023-11-21,03:15,LAX001,Los Angeles - Downtown,34.0522,-118.2437,71,6.8,44.2,2.4,-9.0,21,1013.5,1022.1,falling rapidly,29.6,75,ENE,30.7,9.9,53,,none,0.0,0.0,43,0,0,Mostly Cloudy,103,203,53.6,87.4,17.6,8.7,0.4,07:00,17:00,10,2.6,59.0,3.13
2023-11-21,13:34,BOS001,Boston - Logan,42.3656,-71.0096,9,8.9,48.0,5.7,-3.9,36,1001.2,1002.3,rising,23.0,291,WNW,24.5,12.3,97,3000,hail,42.7,0.0,67,3.9,515.0,Small Hail,142,223,55.0,92.8,65.0,9.8,0.51,07:00,17:00,10,6.0,12.1,5.08
2023-11-30,16:35,IAH001,Houston - Hobby,29.6454,-95.2789,15,4.7,40.5,1.9,-8.3,35,1028.3,1030.1,rising rapidly,12.0,93,E,24.2,30.3,87,3000,none,0.0,0.0,41,3.6,441.7,Smoke,107,276,72.9,111.9,82.8,43.0,2.45,07:00,17:00,10,2.8,46.6,3.73
2023-11-30,17:32,MIA001,Miami - International,25.7959,-80.287,3,14.9,58.8,14.9,2.5,38,1013.9,1014.3,falling,9.5,154,SSE,31.3,29.2,33,150,rain,53.0,0.0,14,5.3,520.6,Moderate Rain,111,292,70.2,117.3,70.5,53.3,2.83,07:00,17:00,10,11.6,26.4,2.77
2023-11-30,19:50,BOS001,Boston - Logan,42.3656,-71.0096,9,-2.9,26.8,-2.9,-3.9,95,1026.2,1027.3,steady,4.1,236,SW,4.1,24.5,22,,none,0.0,0.0,27,2.1,198.0,Mostly Clear,101,211,57.5,92.9,70.1,50.9,2.02,07:00,17:00,10,-6.3,20.7,3.39
2023-12-01,03:29,BWI001,Baltimore - Washington,39.1754,-76.6684,46,8.6,47.5,7.5,7.0,92,999.8,1005.3,steady,7.3,16,NNE,26.4,17.0,29,,none,0.0,0.0,17,0,0,Haze,106,61,13.6,12.4,87.5,33.3,2.16,08:00,16:00,8,5.4,7.8,2.04
2023-12-01,04:56,PHX001,Phoenix - Sky Harbor,33.4373,-112.0078,337,10.5,50.9,10.5,-1.1,42,971.3,1011.1,falling,9.8,203,SSW,21.2,32.2,26,,none,0.0,0.0,50,0,0,Smoke,107,296,75.5,119.0,55.8,43.6,1.6,08:00,16:00,8,5.6,46.4,4.57
2023-12-01,07:53,MCI001,Kansas City - Intl,39.2976,-94.7139,313,15.0,59.0,15.0,12.6,88,983.9,1021.3,rising rapidly,13.3,61,ENE,33.3,17.4,58,,none,0.0,0.0,41,1.5,158.0,Partly Cloudy,102,236,55.9,83.7,43.5,26.1,2.44,08:00,16:00,8,12.2,22.0,2.55
2023-12-01,08:34,STL001,St Louis - Lambert,38.7487,-90.37,172,16.7,62.1,16.7,9.5,64,995.1,1015.7,steady,16.0,132,SE,27.6,8.4,8,,hail,14.9,0.0,74,4.5,416.5,Heavy Hail,141,28,6.4,5.5,33.3,37.0,1.2,08:00,16:00,8,15.4,59.3,3.98
2023-12-01,13:12,DTW001,Detroit - Metro Wayne,42.2162,-83.3554,195,11.9,53.4,11.9,8.3,82,985.2,1008.3,rising,11.6,134,SE,26.3,13.3,7,,none,0.0,0.0,14,10.5,965.0,Overcast,104,248,63.9,97.0,88.5,15.3,2.38,08:00,16:00,8,10.0,43.3,3.51
2023-12-01,22:42,ORD001,Chicago - O'Hare Area,41.9742,-87.9073,201,9.9,49.8,8.2,-5.5,23,983.8,1007.6,steady,11.8,107,ESE,26.0,13.8,51,6000,none,0.0,0.0,1,0,0,Smoke,107,108,30.7,47.7,39.2,33.0,1.68,08:00,16:00,8,6.7,52.6,2.23
2023-12-01,23:30,ATL001,Atlanta - Hartsfield,33.6407,-84.4277,313,11.1,52.0,11.1,5.7,73,982.5,1019.9,steady,16.8,21,NNE,25.0,7.8,3,,none,0.0,0.0,28,0,0,Fog,105,230,60.6,103.5,22.6,47.2,1.73,08:00,16:00,8,9.1,10.4,4.62
2023-12-01,23:32,SFO001,San Francisco - Intl,37.6213,-122.379,4,14.8,58.6,14.8,-1.4,19,1016.8,1017.3,steady,10.7,179,S,33.3,11.5,3,,none,0.0,0.0,42,0,0,Partly Cloudy,102,200,49.8,74.6,75.4,53.6,1.38,08:00,16:00,8,12.1,24.9,0
2023-12-02,00:04,CLE001,Cleveland - Hopkins,41.4117,-81.8498,245,-2.3,27.9,-5.5,-11.9,52,996.0,1025.5,falling rapidly,8.1,317,NW,24.4,11.2,73,9000,none,0.0,0.0,85,0,0,Mostly Clear,101,251,57.2,92.6,54.5,74.1,1.36,08:00,16:00,8,-7.3,12.6,5.41
2023-12-02,02:22,RDU001,Raleigh-Durham - Intl,35.8801,-78.788,132,6.6,43.9,5.8,3.4,84,987.5,1003.1,falling,5.3,120,ESE,24.9,34.4,60,9000,none,0.0,0.0,64,0,0,Mist,109,136,33.8,52.9,42.8,75.4,2.95,08:00,16:00,8,4.5,12.6,4.8
2023-12-02,19:20,MKE001,Milwaukee - Mitchell,42.9472,-87.8966,211,8.7,47.7,4.9,-4.9,32,990.8,1016.0,rising rapidly,30.0,222,SW,35.2,39.9,99,1500,rain,4.0,0.0,62,0.8,112.4,Drizzle,113,110,30.9,45.2,57.5,48.6,2.36,08:00,16:00,8,4.6,36.6,5.58
2023-12-02,20:42,SEA001,Seattle - Sea-Tac,47.4502,-122.3088,137,5.6,42.1,1.4,-6.4,40,1008.9,1025.5,falling rapidly,23.7,249,WSW,24.3,17.8,34,600,rain,56.5,0.0,7,0,0.0,Freezing Drizzle,115,238,61.8,98.9,24.3,5.7,1.64,08:00,16:00,8,3.8,41.3,5.05
2023-12-03,00:39,HNL001,Honolulu - Intl,21.325,-157.925,4,7.1,44.8,4.9,-7.5,27,1015.4,1015.9,rising,11.7,254,WSW,33.5,31.8,4,,rain,46.4,0.0,11,0,0,Freezing Drizzle,115,73,15.4,19.1,83.4,28.4,0.24,08:00,16:00,8,4.1,23.0,3.94
2023-12-03,03:16,MSY001,New Orleans - Moisant,29.9934,-90.258,3,7.4,45.3,3.0,-7.2,27,1008.3,1008.7,rising rapidly,32.6,300,WNW,39.0,31.0,63,600,none,0.0,0.0,66,0,0,Smoke,107,228,60.5,94.2,71.6,31.5,2.75,08:00,16:00,8,3.5,26.9,3.57
2023-12-03,10:24,PHL001,Philadelphia - Intl,39.8729,-75.2437,9,13.9,57.0,13.9,9.1,76,1011.1,1012.2,steady,20.1,20,NNE,31.6,36.2,22,,rain,9.3,0.0,34,7.3,695.8,Freezing Drizzle,115,63,14.9,19.9,25.6,34.3,2.87,08:00,16:00,8,10.0,44.2,0.88
2023-12-03,17:28,MSP001,Minneapolis - St Paul,44.8848,-93.2223,255,9.5,49.1,8.3,-1.5,45,990.5,1021.1,steady,8.6,211,SSW,17.3,4.6,47,6000,none,0.0,0.0,2,4.7,477.0,Fog,105,138,30.9,43.2,26.9,77.3,0.23,08:00,16:00,8,8.4,56.4,2.21
2023-12-04,05:43,TPA001,Tampa - Intl,27.9755,-82.5332,9,9.0,48.2,6.6,8.2,96,1002.1,1003.2,rising,15.3,106,ESE,27.6,29.0,82,3000,none,0.0,0.0,21,0,0,Mist,109,214,64.4,108.1,25.7,69.7,1.93,08:00,16:00,8,4.5,19.5,1.86
2023-12-04,06:50,ABQ001,Albuquerque - Intl Sunport,35.0402,-106.609,1619,7.1,44.8,3.7,-7.5,27,842.7,1025.1,falling,20.5,222,SW,38.3,12.7,76,900,none,0.0,0.0,98,0,0.0,Partly Cloudy,102,255,61.8,104.0,57.0,24.5,1.95,08:00,16:00,8,5.1,36.6,2.19
2023-12-04,09:02,NYC001,New York - Central Park,40.7829,-73.9654,39,19.1,66.4,19.1,16.3,86,1005.9,1010.6,falling,21.2,265,W,21.7,24.3,44,300,rain,4.2,0.0,40,4.8,486.3,Light Rain,110,290,69.4,110.0,54.3,57.0,2.34,08:00,16:00,8,17.7,35.2,4.83
2023-12-04,12:34,ANC001,Anchorage - Intl,61.1743,-149.9963,46,11.7,53.1,11.7,8.9,86,1014.8,1020.4,rising rapidly,3.2,274,W,3.2,33.2,54,1500,hail,34.2,0.0,36,6.9,711.7,Heavy Hail,141,69,14.7,22.1,83.8,73.8,0.61,08:00,16:00,8,9.4,33.9,0.15
2023-12-04,19:25,PDX001,Portland - Intl,45.5898,-122.5951,9,10.6,51.1,10.6,6.2,78,1023.2,1024.3,rising rapidly,10.9,180,S,16.2,4.8,59,3000,rain,40.7,0.0,97,1.5,156.9,Drizzle,113,176,46.3,74.1,64.7,58.5,2.6,08:00,16:00,8,6.0,24.5,3.44
2023-12-04,20:45,DEN001,Denver - Stapleton,39.7392,-104.9903,1609,1.4,34.5,-0.9,-12.4,31,824.6,1001.8,rising,7.5,212,SSW,14.7,27.4,59,9000,rain,42.2,0.0,19,0,0.0,Freezing Drizzle,115,249,60.6,94.4,76.0,30.8,1.69,08:00,16:00,8,-2.2,8.2,1.41
2023-12-04,22:26,LAS001,Las Vegas - McCarran,36.084,-115.1537,664,7.7,45.9,3.3,-8.5,19,932.7,1009.9,steady,34.4,195,SSW,40.7,2.3,30,,none,0.0,0.0,80,0,0,Mostly Clear,101,6,0.1,2.6,63.8,41.9,1.31,08:00,16:00,8,4.5,18.3,2.82
2023-12-05,01:34,SLC001,Salt Lake City - Intl,40.7884,-111.9778,1288,-4.0,24.8,-11.6,-11.8,61,866.4,1011.9,falling,29.3,16,NNE,34.9,14.5,39,600,rain,20.5,0.0,86,0,0,Light Rain,110,235,56.8,91.1,66.2,57.5,2.81,08:00,16:00,8,-5.9,41.0,7.05
2023-12-05,02:23,LAX001,Los Angeles - Downtown,34.0522,-118.2437,71,7.8,46.0,3.5,4.0,81,1004.4,1012.9,falling,32.6,90,E,44.7,39.4,79,6000,none,0.0,0.0,3,0,0,Mostly Cloudy,103,66,15.1,20.8,26.4,61.8,0.67,08:00,16:00,8,5.1,52.5,2.23
2023-12-05,05:52,DFW001,Dallas - Fort Worth,32.8998,-97.0403,182,4.1,39.4,-1.1,-0.7,76,998.9,1020.8,falling,29.7,104,ESE,43.9,37.9,39,9000,none,0.0,0.0,99,0,0,Mostly Clear,101,291,72.3,109.8,55.6,5.8,0.96,08:00,16:00,8,2.5,23.9,5.6
2023-12-05,10:13,IND001,Indianapolis - Intl,39.7173,-86.2944,248,5.6,42.1,0.9,-9.4,25,997.1,1027.0,falling,29.3,127,SE,43.1,27.6,23,,none,0.0,0.0,75,7.3,691.9,Overcast,104,9,0.9,1.7,54.1,13.7,1.39,08:00,16:00,8,1.2,11.0,7.57
2023-12-15,10:52,SLC001,Salt Lake City - Intl,40.7884,-111.9778,1288,5.5,41.9,0.6,3.7,91,862.2,1007.0,rising,30.8,123,ESE,36.1,37.8,95,6000,none,0.0,0.0,27,3.2,410.5,Mostly Cloudy,103,251,61.9,92.9,78.5,16.4,2.14,08:00,16:00,8,4.0,18.8,3.05
2023-12-15,18:18,LAX001,Los Angeles - Downtown,34.0522,-118.2437,71,18.2,64.8,18.2,5.6,37,1012.7,1021.3,falling rapidly,10.4,191,S,17.9,23.3,85,,rain,39.1,0.0,75,2.1,249.5,Rain Showers,114,181,42.8,69.4,58.2,12.6,0.67,08:00,16:00,8,13.7,31.2,7.63
2023-12-15,20:06,ANC001,Anchorage - Intl,61.1743,-149.9963,46,6.5,43.7,2.6,-5.9,38,1001.2,1006.7,steady,23.6,250,WSW,42.5,28.3,58,600,none,0.0,0.0,75,0,0.0,Clear,100,264,67.9,112.3,52.9,23.9,2.05,08:00,16:00,8,3.5,41.8,1.0
2023-12-15,23:49,BWI001,Baltimore - Washington,39.1754,-76.6684,46,5.7,42.3,5.7,-2.5,59,1009.1,1014.6,steady,3.6,261,W,3.6,2.9,18,,none,0.0,0.0,69,0,0,Mostly Clear,101,147,32.0,56.0,44.1,79.0,1.14,08:00,16:00,8,2.5,23.8,4.13
2023-12-15,23:57,IAH001,Houston - Hobby,29.6454,-95.2789,15,10.3,50.5,10.3,0.1,49,1010.1,1011.9,rising rapidly,28.8,119,ESE,46.0,23.0,33,600,none,0.0,0.0,80,0,0,Overcast,104,137,38.1,66.4,67.1,44.4,2.58,08:00,16:00,8,7.7,17.4,5.73
2023-12-16,04:19,TPA001,Tampa - Intl,27.9755,-82.5332,9,11.2,52.2,11.2,-0.4,42,999.0,1000.1,falling rapidly,23.9,177,S,27.7,24.4,69,,none,0.0,0.0,27,0,0,Overcast,104,57,15.9,22.5,26.6,61.6,1.32,08:00,16:00,8,8.3,21.8,2.82
2023-12-16,05:33,MSY001,New Orleans - Moisant,29.9934,-90.258,3,11.5,52.7,11.5,9.7,91,1019.3,1019.7,rising rapidly,12.3,61,ENE,20.1,28.3,16,,none,0.0,0.0,26,0,0,Smoke,107,171,42.4,67.8,51.2,49.7,1.32,08:00,16:00,8,7.4,13.8,2.52
2023-12-16,11:40,MIA001,Miami - International,25.7959,-80.287,3,26.4,79.5,26.4,24.2,89,1013.5,1013.9,rising rapidly,24.8,19,NNE,29.3,18.7,65,1500,none,0.0,0.0,5,5.6,608.2,Mostly Cloudy,103,17,6.0,9.6,31.1,56.0,2.07,08:00,16:00,8,23.1,28.0,1.97
2023-12-16,13:04,STL001,St Louis - Lambert,38.7487,-90.37,172,15.1,59.2,15.1,4.7,48,995.4,1016.0,falling,18.1,151,SSE,39.4,23.2,68,300,none,0.0,0.0,69,6.0,660.0,Smoke,107,23,7.0,13.2,31.5,46.8,1.95,08:00,16:00,8,13.9,41.3,3.18
2023-12-16,16:53,ORD001,Chicago - O'Hare Area,41.9742,-87.9073,201,19.5,67.1,19.5,10.1,53,979.9,1003.6,falling,24.6,20,NNE,48.5,31.5,80,6000,none,0.0,0.0,51,4.0,469.1,Mostly Clear,101,297,73.1,126.3,10.6,45.0,2.99,08:00,16:00,8,17.5,31.9,6.7
2023-12-16,17:00,MKE001,Milwaukee - Mitchell,42.9472,-87.8966,211,7.0,44.6,7.0,4.4,87,990.4,1015.6,falling,3.0,65,ENE,3.0,21.4,96,,none,0.0,0.0,18,2.5,324.2,Dust,108,8,2.5,1.9,25.9,76.3,1.52,08:00,16:00,8,4.1,22.8,5.09
2023-12-16,20:55,PHL001,Philadelphia - Intl,39.8729,-75.2437,9,5.6,42.1,3.6,-6.0,42,1020.7,1021.8,rising rapidly,9.2,3,N,15.6,10.8,93,6000,rain,52.7,0.0,80,0,0.0,Moderate Rain,111,169,41.5,73.4,36.8,44.4,1.59,08:00,16:00,8,1.9,50.5,6.0
2023-12-16,22:36,MSP001,Minneapolis - St Paul,44.8848,-93.2223,255,-1.8,28.8,-7.1,-9.0,64,974.0,1004.0,steady,17.6,117,ESE,26.9,17.5,66,3000,none,0.0,0.0,34,0,0,Overcast,104,297,79.9,134.6,35.1,64.9,1.14,08:00,16:00,8,-5.3,23.4,4.22
2023-12-17,11:28,SFO001,San Francisco - Intl,37.6213,-122.379,4,14.3,57.7,14.3,2.5,41,1004.3,1004.8,rising,9.1,67,ENE,19.7,5.1,47,900,none,0.0,0.0,59,6.8,689.2,Dust,108,291,70.2,106.7,64.1,30.4,1.54,08:00,16:00,8,12.6,39.8,4.9
2023-12-17,12:26,DTW001,Detroit - Metro Wayne,42.2162,-83.3554,195,12.8,55.0,12.8,9.0,81,991.3,1014.6,falling rapidly,8.4,242,WSW,23.6,26.5,22,,none,0.0,0.0,48,9.2,867.7,Fog,105,183,47.6,81.3,14.8,46.7,0.2,08:00,16:00,8,11.2,17.8,2.73
2023-12-18,06:43,BOS001,Boston - Logan,42.3656,-71.0096,9,11.3,52.3,11.3,9.7,92,1004.3,1005.4,rising,13.8,102,ESE,29.7,12.3,70,3000,none,0.0,0.0,40,0,0.0,Mostly Cloudy,103,62,12.3,16.5,71.5,54.9,1.02,08:00,16:00,8,9.0,18.0,2.9
2023-12-18,14:15,HNL001,Honolulu - Intl,21.325,-157.925,4,18.4,65.1,18.4,15.4,85,1011.9,1012.4,falling rapidly,4.2,91,E,4.2,10.9,47,9000,rain,17.7,0.0,84,7.4,745.8,Heavy Rain,112,201,52.4,90.1,51.1,20.6,2.64,08:00,16:00,8,16.7,16.8,3.02
2023-12-18,16:16,PHX001,Phoenix - Sky Harbor,33.4373,-112.0078,337,19.7,67.5,19.7,14.7,75,970.7,1010.5,steady,8.7,140,SE,30.9,32.3,58,600,none,0.0,0.0,41,5.3,555.1,Partly Cloudy,102,291,74.3,123.6,17.5,73.1,1.91,08:00,16:00,8,15.1,32.9,6.86
2023-12-18,17:03,MCI001,Kansas City - Intl,39.2976,-94.7139,313,12.2,54.0,12.2,0.6,42,975.3,1012.4,rising,18.4,281,W,38.5,33.4,47,,none,0.0,0.0,2,4.7,477.0,Overcast,104,238,67.4,109.1,88.4,45.4,2.06,08:00,16:00,8,7.6,56.2,2.63
2023-12-18,19:52,DFW001,Dallas - Fort Worth,32.8998,-97.0403,182,11.5,52.7,11.5,2.1,53,991.6,1013.3,falling rapidly,15.3,305,NW,39.2,10.8,46,600,none,0.0,0.0,47,1.7,171.3,Smoke,107,7,0.1,0.1,30.9,42.4,1.84,08:00,16:00,8,6.5,42.4,2.98
2023-12-18,20:32,NYC001,New York - Central Park,40.7829,-73.9654,39,9.1,48.4,9.1,-3.5,37,1013.0,1017.7,rising,1.0,243,WSW,1.0,21.9,47,3000,rain,58.9,0.0,45,0,0.0,Freezing Drizzle,115,73,22.1,40.9,83.5,32.6,1.01,08:00,16:00,8,7.2,11.8,4.17
2023-12-18,22:55,ATL001,Atlanta - Hartsfield,33.6407,-84.4277,313,2.5,36.5,-2.8,0.9,92,976.7,1013.8,rising rapidly,26.0,267,W,42.9,14.5,8,,none,0.0,0.0,95,0,0,Mostly Cloudy,103,118,26.5,41.7,52.9,76.7,1.32,08:00,16:00,8,1.0,40.4,2.25
2023-12-19,02:42,DEN001,Denver - Stapleton,39.7392,-104.9903,1609,-7.6,18.3,-12.5,-8.8,94,839.3,1019.7,falling,10.2,239,WSW,20.2,31.3,34,150,sleet,38.1,0.0,93,0,0,Ice Pellets,132,285,71.7,109.4,26.6,36.6,1.53,08:00,16:00,8,-11.7,47.9,4.59
2023-12-19,04:18,CLE001,Cleveland - Hopkins,41.4117,-81.8498,245,9.7,49.5,9.4,-2.7,38,983.2,1012.3,steady,5.0,319,NW,5.0,39.7,31,600,rain,12.7,0.0,40,0,0,Freezing Drizzle,115,211,57.5,90.7,63.7,61.5,2.28,08:00,16:00,8,8.0,41.4,6.84
2023-12-19,16:33,RDU001,Raleigh-Durham - Intl,35.8801,-78.788,132,15.3,59.5,15.3,-1.5,16,996.0,1011.8,rising,3.7,274,W,3.7,12.6,59,3000,none,0.0,0.0,9,5.2,551.2,Mostly Clear,101,35,5.0,5.2,81.3,18.4,0.98,08:00,16:00,8,11.7,30.9,2.95
2023-12-19,20:33,IND001,Indianapolis - Intl,39.7173,-86.2944,248,3.0,37.4,3.0,-4.2,64,984.6,1014.1,rising,0.2,304,NW,0.2,25.9,45,900,rain,25.7,0.0,51,0,0.0,Heavy Rain,112,219,50.5,81.6,79.2,68.9,0.97,08:00,16:00,8,-0.3,48.2,2.75
2023-12-20,04:36,SEA001,Seattle - Sea-Tac,47.4502,-122.3088,137,1.7,35.1,-3.9,-5.5,64,997.6,1014.0,falling rapidly,27.0,313,NW,47.6,11.0,98,,none,0.0,0.0,29,0,0,Fog,105,291,73.1,120.4,11.8,6.3,2.54,08:00,16:00,8,-2.6,38.6,0
